City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Qinhuangdao,CN,39.9317,119.5883,63.72,37,0,12.17,clear sky
347,Odienne,CI,9.51,-7.5692,70.16,96,63,1.34,broken clouds
348,Conakry,GN,9.538,-13.6773,78.62,78,27,1.5,scattered clouds
349,Hamilton,US,39.1834,-84.5333,60.44,79,20,0.0,few clouds
350,Makakilo City,US,21.3469,-158.0858,79.12,65,40,9.22,scattered clouds
351,Asau,RO,46.4333,26.4,51.28,76,100,4.25,overcast clouds
352,Ocampo,MX,21.65,-101.5,54.77,87,100,12.06,overcast clouds
353,Gizo,SB,-8.103,156.8419,83.93,66,82,1.99,broken clouds
354,Marawi,PH,7.9986,124.2928,82.27,66,32,2.91,scattered clouds
355,Nizhniy Odes,RU,63.6445,54.856,41.88,92,100,9.26,overcast clouds
356,Kuloy,RU,61.0305,42.4925,44.1,86,32,10.07,scattered clouds
357,Frankfort,ZA,-27.2667,28.4833,63.1,35,5,1.79,clear sky
358,Sakaiminato,JP,35.55,133.2333,66.18,88,75,13.8,broken clouds
359,Visby,SE,57.6409,18.296,55.62,82,0,20.71,clear sky
360,Severnyy,RU,50.677,36.5532,48.24,93,0,8.95,clear sky
361,Pangody,RU,65.85,74.4859,35.56,96,100,14.29,light rain
362,Majene,ID,-3.5403,118.9707,85.1,69,49,6.4,scattered clouds
363,Albacete,ES,38.8333,-2.0,57.18,94,40,3.44,scattered clouds
364,Hami,CN,42.8,93.45,62.15,20,1,4.88,clear sky
365,Mojo,ET,8.6,39.1167,58.48,73,76,3.65,broken clouds
366,Veraval,IN,20.9,70.3667,81.55,73,98,9.4,overcast clouds
367,Las Lomas,PA,8.4333,-82.4,75.79,92,100,3.36,overcast clouds
368,Tocopilla,CL,-22.092,-70.1979,62.47,63,17,2.71,few clouds
369,Airai,TL,-8.9266,125.4092,78.01,45,46,4.63,scattered clouds
370,At-Bashi,KG,41.1702,75.8106,48.31,42,95,0.98,overcast clouds
371,Tanabe,JP,33.7333,135.3667,67.21,94,75,14.97,broken clouds
372,Bolshaya Glushitsa,RU,50.2406,43.5908,49.28,80,27,6.33,scattered clouds
373,Iralaya,HN,15.0,-83.2333,80.1,85,87,9.95,overcast clouds
374,Tuy Hoa,VN,13.0833,109.3,82.44,83,40,8.59,scattered clouds
375,Nakhon Phanom,TH,17.3333,104.4167,87.6,60,70,5.01,broken clouds
376,Verkhnyaya Toyma,RU,62.2349,44.9985,44.98,83,77,13.04,broken clouds
377,Mayo,US,38.8876,-76.5119,62.94,93,0,1.01,clear sky
378,Sydney,AU,-33.8679,151.2073,67.35,82,75,13.8,light intensity drizzle
379,Lavrentiya,RU,65.5833,-171.0,38.61,72,71,29.73,light rain
380,Brigantine,US,39.4101,-74.3646,61.02,90,0,5.75,clear sky
381,Iskateley,RU,67.6803,53.1512,42.39,92,100,17.6,overcast clouds
382,Crixas,BR,-14.5489,-49.9692,83.16,42,100,2.91,overcast clouds
383,Mucuri,BR,-18.0864,-39.5508,74.23,88,96,9.69,overcast clouds
384,Wolgast,DE,54.05,13.7667,47.21,85,1,10.96,clear sky
385,Russell,US,32.3502,-85.1999,60.4,93,0,0.0,clear sky
386,Chase,CA,50.8165,-119.6857,60.33,62,99,1.32,overcast clouds
387,Padang,ID,-0.9492,100.3543,80.65,77,100,0.04,heavy intensity rain
388,Yatou,CN,37.15,122.3833,62.51,42,5,7.85,clear sky
389,Storforshei,NO,66.4043,14.5233,44.65,87,100,5.75,shower rain
390,Port Hedland,AU,-20.3167,118.5667,91.45,29,22,16.11,few clouds
391,Kyra,RU,49.5776,111.9753,40.93,40,41,6.67,scattered clouds
392,Aras,ES,42.5617,-2.356,50.41,87,0,2.3,clear sky
393,Coquimbo,CL,-29.9533,-71.3436,56.93,76,0,4.61,clear sky
394,Izumo,JP,35.3667,132.7667,66.15,72,75,12.66,broken clouds
395,Itarema,BR,-2.9248,-39.9167,77.63,83,6,12.97,clear sky
396,Inirida,CO,3.8653,-67.9239,76.48,85,97,2.71,overcast clouds
397,Meulaboh,ID,4.1363,96.1285,74.41,95,100,4.9,heavy intensity rain
398,Lagoa Vermelha,BR,-28.2086,-51.5258,58.91,96,100,12.62,overcast clouds
399,Vryburg,ZA,-26.9566,24.7284,57.47,15,72,5.93,broken clouds
400,Salta,AR,-24.7859,-65.4117,56.57,50,0,3.0,clear sky
401,Tilichiki,RU,60.4667,166.1,33.64,60,83,20.02,light snow
402,Chicama,PE,-7.8447,-79.1469,57.74,86,36,5.48,scattered clouds
403,Ramsar,IR,36.9226,50.6426,69.24,88,75,6.91,broken clouds
404,Axim,GH,4.8699,-2.2405,75.0,93,79,7.61,light rain
405,Berdigestyakh,RU,62.0989,126.6992,25.12,66,100,10.51,overcast clouds
406,Constitucion,CL,-35.3333,-72.4167,52.36,85,11,5.59,few clouds
407,Rocha,UY,-34.4833,-54.3333,55.78,96,100,12.73,overcast clouds
408,Sabang,ID,5.8933,95.3214,78.57,82,100,18.86,light rain
409,Nioro,GM,13.35,-15.75,75.13,93,2,4.52,clear sky
410,Imbituba,BR,-28.24,-48.6703,68.86,98,100,12.91,overcast clouds
411,Gelibolu,TR,40.4103,26.6708,60.66,74,25,17.4,scattered clouds
412,Borba,BR,-4.3878,-59.5939,79.61,57,56,1.39,broken clouds
413,Abha,SA,18.2164,42.5053,64.65,30,0,0.0,clear sky
414,Volovo,UA,48.5246,23.5056,50.25,94,82,4.21,broken clouds
415,Lokoja,NG,7.8024,6.743,72.45,98,100,2.73,light rain
416,Gualeguay,AR,-33.1416,-59.3097,54.36,72,21,7.27,few clouds
417,Svetlogorsk,BY,52.6333,29.7333,44.33,95,0,6.91,clear sky
418,Klaksvik,FO,62.2266,-6.589,43.72,77,86,10.83,overcast clouds
419,Disna,BY,55.568,28.1971,49.95,81,98,11.56,overcast clouds
420,San Rafael,AR,-34.6177,-68.3301,60.98,36,32,2.04,scattered clouds
421,Paris,FR,48.8534,2.3488,46.18,96,0,3.44,fog
422,Skjervoy,NO,70.0311,20.9714,46.4,83,98,40.76,overcast clouds
423,Vanavara,RU,60.34,102.2797,37.71,64,24,4.65,few clouds
424,Parry Sound,CA,45.3501,-80.033,48.25,93,100,13.22,overcast clouds
425,Nago,JP,26.5881,127.9761,84.63,77,65,12.28,broken clouds
426,Abu Dhabi,AE,24.4667,54.3667,86.02,79,0,6.91,clear sky
427,Bhag,PK,29.0415,67.8239,93.72,17,0,3.69,clear sky
428,Duncan,US,34.5023,-97.9578,68.22,49,0,0.0,clear sky
429,Cabedelo,BR,-6.9811,-34.8339,75.87,88,27,9.6,scattered clouds
430,Kharovsk,RU,59.9642,40.1912,48.97,71,38,12.75,scattered clouds
431,Zhigalovo,RU,54.8097,105.1578,36.39,64,93,6.85,overcast clouds
432,Sorland,NO,67.667,12.6934,46.26,71,66,27.67,broken clouds
433,Kasempa,ZM,-13.4584,25.8338,68.11,29,45,11.07,scattered clouds
434,Pompeu,BR,-19.2244,-44.9353,69.66,78,94,3.42,overcast clouds
435,Chico,US,39.7285,-121.8375,77.67,59,12,5.93,few clouds
436,Shache,CN,38.4167,77.2406,62.26,37,66,4.5,broken clouds
437,Lagoa,PT,39.05,-27.9833,70.18,87,76,10.56,light rain
438,Sarangani,PH,5.4033,125.4636,84.22,74,84,12.53,broken clouds
439,Shimoda,JP,34.6667,138.95,59.36,92,100,16.26,overcast clouds
440,Pacific Grove,US,36.6177,-121.9166,59.02,91,100,8.01,overcast clouds
441,Sao Felix Do Xingu,BR,-6.6447,-51.995,77.09,63,83,1.21,broken clouds
442,Cabinda,AO,-5.55,12.2,75.27,86,100,3.87,light rain
443,Yaan,NG,7.3833,8.5667,70.9,99,99,2.75,light rain
444,San Quintin,MX,30.4833,-115.95,67.96,85,13,7.9,few clouds
445,Mount Isa,AU,-20.7333,139.5,91.17,27,100,14.97,overcast clouds
446,Orlik,RU,52.5178,99.825,31.68,40,100,6.17,overcast clouds
447,Taldan,RU,53.6667,124.8,41.9,35,27,8.59,scattered clouds
448,Brokopondo,SR,4.75,-55.1667,76.59,81,12,5.68,few clouds
449,La Palma,US,33.8464,-118.0467,71.94,86,75,9.22,broken clouds
450,Vanimo,PG,-2.6741,141.3028,84.85,69,98,7.25,overcast clouds
451,Minab,IR,27.1467,57.0801,86.32,48,0,0.0,haze
452,Wencheng,CN,33.0559,113.7978,57.97,71,100,4.36,overcast clouds
453,Kiruna,SE,67.8557,20.2251,38.32,75,0,10.36,clear sky
454,Nara,JP,34.6851,135.8049,62.49,89,100,1.86,light rain
455,Tabuk,PH,17.4189,121.4443,87.31,62,55,2.75,broken clouds
456,Ulladulla,AU,-35.35,150.4667,62.74,96,100,5.79,light rain
457,Tambacounda,SN,13.7539,-13.7586,75.78,91,4,5.17,light rain
458,Nhulunbuy,AU,-12.2333,136.7667,88.41,62,40,14.97,scattered clouds
459,Sorong,ID,-0.8833,131.25,83.07,76,98,5.79,overcast clouds
460,Oliveira,BR,-20.6964,-44.8272,64.54,92,99,7.05,overcast clouds
461,Ratnapura,LK,6.6828,80.3992,83.62,71,97,6.46,overcast clouds
462,Dunedin,NZ,-45.8742,170.5036,50.23,63,3,6.33,clear sky
463,Ponta Delgada,PT,37.7333,-25.6667,67.5,88,20,3.44,few clouds
464,Srednekolymsk,RU,67.45,153.6833,24.96,80,80,11.41,broken clouds
465,Valle De Bravo,MX,19.1833,-100.1333,60.19,91,99,4.29,overcast clouds
466,Alibag,IN,18.6411,72.8792,84.27,84,100,8.3,overcast clouds
467,Huangmei,CN,30.1924,116.025,57.2,85,100,3.58,overcast clouds
468,Banda Aceh,ID,5.5577,95.3222,77.29,85,100,9.37,overcast clouds
469,Khasan,RU,42.4308,130.6434,54.05,37,26,9.51,scattered clouds
470,Port Shepstone,ZA,-30.7414,30.455,65.7,74,86,14.0,overcast clouds
471,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,64,20,18.41,few clouds
472,Fort Collins,US,40.5853,-105.0844,59.16,73,100,13.8,overcast clouds
473,Zigong,CN,29.3416,104.7769,59.2,88,100,4.27,overcast clouds
474,Oropesa,PE,-13.5928,-71.7719,53.46,62,20,2.3,few clouds
475,Zeya,RU,53.75,127.2667,43.36,35,27,9.42,scattered clouds
476,Inhambane,MZ,-23.865,35.3833,71.58,100,20,4.61,few clouds
477,Ixtapa,MX,20.7,-105.2,78.03,89,0,0.0,clear sky
478,Dukat,RU,62.55,155.55,17.13,92,100,3.38,overcast clouds
479,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,55.67,93,100,12.17,overcast clouds
480,Tiarei,PF,-17.5333,-149.3333,80.62,78,16,24.85,light rain
481,Alpena,US,45.0617,-83.4327,45.1,98,100,4.0,light rain
482,Onega,RU,63.9061,38.1404,47.23,84,100,14.83,overcast clouds
483,San Cristobal,VE,7.7669,-72.225,68.18,98,100,1.9,overcast clouds
484,Carahue,CL,-38.7,-73.1667,53.55,97,100,5.41,light rain
485,Smithers,CA,54.7804,-127.1743,44.92,100,100,3.44,fog
486,Wasilla,US,61.5814,-149.4394,54.95,61,75,20.71,broken clouds
487,Altamira,BR,-3.2033,-52.2064,72.86,86,99,5.03,overcast clouds
488,Tuatapere,NZ,-46.1333,167.6833,54.41,54,12,4.38,few clouds
489,Zalegoshch,RU,52.9008,36.8869,47.52,96,41,10.42,scattered clouds
490,Victor Harbor,AU,-35.5667,138.6167,63.0,50,61,1.99,broken clouds
491,Bihoro,JP,43.8228,144.1044,57.22,28,20,5.75,few clouds
492,Yantal,RU,56.8471,105.2542,36.14,69,94,6.55,overcast clouds
493,Sa Kaeo,TH,13.75,102.3333,78.67,86,100,6.98,moderate rain
494,Lewiston,US,44.1003,-70.2148,58.64,97,0,0.0,clear sky
495,Kruisfontein,ZA,-34.0033,24.7314,55.89,76,50,7.61,scattered clouds
496,Honiara,SB,-9.4333,159.95,83.77,72,79,3.44,broken clouds
497,Dutlwe,BW,-23.9833,23.9,70.93,23,0,3.11,clear sky
498,Les Cayes,HT,18.2,-73.75,77.81,86,100,3.27,overcast clouds
499,Cleburne,US,32.3476,-97.3867,75.29,48,20,0.0,few clouds
500,Inhapim,BR,-19.5492,-42.12,70.39,93,34,3.24,moderate rain
501,Lianran,CN,24.9227,102.485,57.74,81,99,4.79,overcast clouds
502,Kirakira,SB,-10.4544,161.9205,83.07,74,66,5.32,broken clouds
503,Kerchevskiy,RU,59.946,56.2884,44.31,93,100,5.28,overcast clouds
504,Nueva Loja,EC,0.0847,-76.8828,71.78,96,78,2.44,broken clouds
505,Suba,PH,10.8438,121.0102,84.4,75,89,10.8,overcast clouds
506,Ekhabi,RU,53.5102,142.9671,42.8,47,21,11.56,few clouds
507,Lorengau,PG,-2.0226,147.2712,83.95,73,99,9.89,overcast clouds
508,Praia,CV,14.9215,-23.5087,79.34,89,97,12.66,overcast clouds
509,Quatre Cocos,MU,-20.2078,57.7625,74.08,68,32,16.42,scattered clouds
510,Coihaique,CL,-45.5752,-72.0662,39.81,87,100,1.14,overcast clouds
511,Riyadh,SA,24.6877,46.7219,75.34,14,0,3.47,clear sky
512,Ous,RU,60.9058,61.5186,42.69,95,100,3.11,light rain
513,Escarcega,MX,18.6089,-90.7454,70.68,95,90,2.3,overcast clouds
514,Saint-Augustin,CA,51.226,-58.6502,53.47,85,100,3.31,overcast clouds
515,Touros,BR,-5.1989,-35.4608,75.96,87,23,10.56,few clouds
516,Namatanai,PG,-3.6667,152.4333,85.51,58,100,11.61,overcast clouds
517,Tibati,CM,6.4667,12.6333,64.29,98,93,3.27,light rain
518,Lahij,YE,13.1667,44.5833,83.35,52,10,2.24,clear sky
519,Cap Malheureux,MU,-19.9842,57.6142,74.46,63,16,8.01,few clouds
520,Pisco,PE,-13.7,-76.2167,57.25,88,0,5.75,mist
521,Kyaikto,MM,17.3,97.0167,88.38,64,12,1.88,few clouds
522,Ucluelet,CA,48.9329,-125.5528,57.09,87,100,3.53,overcast clouds
523,Nyurba,RU,63.2842,118.3319,26.58,61,77,7.49,broken clouds
524,Hambantota,LK,6.1241,81.1185,88.14,66,20,12.66,few clouds
525,Urdoma,RU,61.7533,48.5442,44.2,94,100,10.51,light rain
526,Sao Joao Da Barra,BR,-21.6403,-41.0511,72.09,90,76,15.01,broken clouds
527,Noyabrsk,RU,63.1994,75.4507,41.41,86,100,18.97,overcast clouds
528,Sakakah,SA,29.9697,40.2064,72.97,22,0,2.91,clear sky
529,Sambava,MG,-14.2667,50.1667,73.94,61,1,13.02,clear sky
530,Tomatlan,MX,19.9333,-105.25,73.72,94,7,2.82,clear sky
531,Acajutla,SV,13.5928,-89.8275,78.98,70,88,5.14,overcast clouds
532,Oda,JP,35.1833,132.5,65.17,73,100,20.0,overcast clouds
533,Chunskiy,RU,56.0815,99.6342,36.55,74,100,6.33,overcast clouds
534,Kavieng,PG,-2.5744,150.7967,85.41,62,92,13.0,overcast clouds
535,Tautira,PF,-17.7333,-149.15,77.22,79,28,23.58,light rain
536,Vista Hermosa,MX,19.5167,-99.2167,58.39,83,75,11.5,broken clouds
537,Taltal,CL,-25.4,-70.4833,62.6,53,0,1.83,clear sky
538,Arica,CL,-18.475,-70.3042,57.43,72,100,5.75,overcast clouds
539,Kletskaya,RU,49.3145,43.0584,54.39,64,15,10.83,few clouds
540,Brewster,US,41.3973,-73.6171,58.59,94,0,0.0,clear sky
541,Ferrol,ES,43.4832,-8.2369,59.68,94,36,7.07,scattered clouds
542,Bouca,CF,6.5105,18.2733,69.28,99,100,2.59,overcast clouds
543,Aschaffenburg,DE,49.9739,9.1492,48.15,93,1,2.89,clear sky
544,Koster,ZA,-25.863,26.8976,66.81,28,0,4.21,clear sky
545,Takapau,NZ,-40.0333,176.35,52.74,65,49,6.87,scattered clouds
546,Kodinsk,RU,58.6881,99.1844,38.53,66,26,5.1,scattered clouds
547,Kenai,US,60.5544,-151.2583,49.14,80,0,0.0,clear sky
548,Hauterive,FR,46.0901,3.4459,56.16,94,100,3.11,overcast clouds
549,Yenagoa,NG,4.9247,6.2642,73.0,96,100,4.7,light rain
550,Thunder Bay,CA,48.4001,-89.3168,35.58,69,75,3.44,broken clouds
551,Centralia,US,46.7162,-122.9543,60.21,89,91,2.57,overcast clouds
552,Broome,US,42.2506,-75.833,60.53,82,100,6.91,overcast clouds
553,San Jeronimo,PE,-11.9472,-75.2829,52.47,68,24,3.2,few clouds
554,Yurimaguas,PE,-5.9,-76.0833,77.95,69,24,1.77,few clouds
555,Chapais,CA,49.7834,-74.8492,38.98,96,100,11.54,overcast clouds
556,Vyartsilya,RU,62.1764,30.693,49.6,100,78,10.85,broken clouds
557,Makubetsu,JP,45.3714,141.8211,53.31,37,20,9.22,few clouds
558,Manzhouli,CN,49.6,117.4333,42.58,31,99,5.08,overcast clouds
559,Ken Caryl,US,39.5773,-105.1169,60.04,51,57,3.0,broken clouds
560,Atasu,KZ,48.6814,71.6433,63.07,31,63,8.14,broken clouds
561,Mount Gambier,AU,-37.8333,140.7667,55.31,67,75,18.41,broken clouds
562,Lewisporte,CA,49.2499,-55.0482,51.55,70,97,5.14,overcast clouds
563,Kahului,US,20.8947,-156.47,80.62,79,40,10.36,scattered clouds
564,Miraflores,MX,19.2167,-98.8083,57.87,93,91,3.02,overcast clouds
565,Plaisance-Du-Touch,FR,43.5657,1.2975,55.2,94,10,0.0,fog
566,Tigzirt,DZ,36.8886,4.1198,71.13,68,64,4.85,broken clouds
567,Koupela,BF,12.1794,-0.3517,77.29,68,92,3.31,overcast clouds
568,Mizdah,LY,31.4451,12.9801,57.96,86,0,4.68,clear sky
569,Appleton,US,44.2619,-88.4154,44.58,76,0,11.5,clear sky
570,Saint-Raphael,HT,19.4333,-72.2,71.4,95,99,0.81,overcast clouds
571,Iquitos,PE,-3.7481,-73.2472,75.24,88,78,1.14,broken clouds
572,Solnechnyy,RU,50.7214,136.6319,44.1,37,64,5.06,broken clouds
573,Samarai,PG,-10.6167,150.6667,83.01,76,74,12.8,broken clouds
574,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.53,88,22,4.27,few clouds
575,Kudahuvadhoo,MV,2.6708,72.8944,82.11,75,56,17.63,broken clouds
576,Muroto,JP,33.2833,134.15,73.49,77,100,11.41,overcast clouds
577,Puerto Baquerizo Moreno,EC,-0.9,-89.6,66.78,87,47,11.92,scattered clouds
578,Husavik,IS,66.0449,-17.3389,36.99,98,100,10.92,overcast clouds
579,Santa Lucia,ES,27.9117,-15.5407,63.72,73,20,19.57,few clouds
580,San Carlos De Bariloche,AR,-41.1456,-71.3082,48.24,88,75,26.46,broken clouds
581,Superior,US,46.7208,-92.1041,42.69,81,75,17.27,broken clouds
582,Huarmey,PE,-10.0681,-78.1522,61.47,86,8,7.47,clear sky
583,Lingao,CN,19.9103,109.6859,81.14,82,97,13.42,overcast clouds
584,Aquiraz,BR,-3.9014,-38.3911,79.18,84,25,10.56,scattered clouds
585,Conde,BR,-7.2597,-34.9075,74.66,100,75,3.44,broken clouds
586,Simao,CN,22.7886,100.9748,76.21,66,16,4.21,few clouds
587,Dornoch,GB,57.8805,-4.0288,51.78,89,45,20.22,scattered clouds
588,Berlevag,NO,70.8578,29.0864,44.6,76,75,32.21,broken clouds
589,Chabahar,IR,25.2919,60.643,83.66,58,0,4.05,clear sky
590,Viedma,AR,-40.8135,-62.9967,49.42,48,50,11.12,scattered clouds
591,Magdalena,PH,14.1999,121.429,87.58,64,98,9.19,light rain
592,Yerbogachen,RU,61.2767,108.0108,34.12,59,100,6.71,overcast clouds
593,Kupang,ID,-10.1667,123.5833,93.78,52,40,20.71,scattered clouds
594,Tateyama,JP,34.9833,139.8667,58.93,94,75,8.05,light rain
595,Vilcun,CL,-38.65,-72.2333,50.74,97,100,7.2,heavy intensity rain
596,Ibicui,BR,-14.8417,-39.9867,68.07,92,85,4.79,overcast clouds
597,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,75.29,79,17,1.9,few clouds
598,Kungurtug,RU,50.5994,97.5228,33.26,43,100,8.43,overcast clouds
599,Alyangula,AU,-13.8483,136.4192,86.05,63,28,11.41,scattered clouds
600,Mogadishu,SO,2.0371,45.3438,78.67,78,40,13.8,scattered clouds
601,Tornio,FI,65.8481,24.1466,46.42,79,67,14.05,broken clouds
602,Qinzhou,CN,21.95,108.6167,85.71,63,15,6.17,few clouds
603,Seydisehir,TR,37.4193,31.8453,52.43,84,79,3.11,broken clouds
604,Borogontsy,RU,62.6683,131.1683,30.94,37,9,8.77,clear sky
605,Luderitz,NA,-26.6481,15.1594,59.02,52,19,16.42,few clouds
606,Gainesville,US,29.6516,-82.3248,62.74,88,0,0.0,clear sky
607,Kuching,MY,1.55,110.3333,80.82,89,40,5.01,scattered clouds
608,Lagunas,PE,-5.2269,-75.6753,79.75,68,86,1.63,moderate rain
609,Tucupita,VE,9.0622,-62.051,72.97,99,76,2.01,broken clouds
610,Plyussa,RU,58.4308,29.3654,52.81,74,100,13.82,overcast clouds
611,Pastavy,BY,55.1168,26.8326,47.95,87,54,12.15,broken clouds
612,Malinyi,TZ,-8.9333,36.1333,73.49,53,0,0.92,clear sky
613,Erdemli,TR,36.605,34.3084,72.14,72,0,3.65,clear sky
614,Salinopolis,BR,-0.6136,-47.3561,78.98,79,36,11.68,scattered clouds
615,Huilong,CN,31.8111,121.655,66.92,60,100,13.4,overcast clouds
616,Namibe,AO,-15.1961,12.1522,63.28,85,88,7.45,overcast clouds
617,Key West,US,24.5557,-81.7826,82.4,79,0,12.66,clear sky
618,Roebourne,AU,-20.7833,117.1333,88.92,29,31,11.68,scattered clouds
619,Usinsk,RU,65.9939,57.5281,41.41,93,100,16.26,overcast clouds
620,Snezhnogorsk,RU,69.1933,33.2531,40.78,85,12,18.1,few clouds
621,Burgos,ES,42.3394,-3.7079,45.01,100,97,3.44,overcast clouds
622,Villa Constitucion,AR,-33.2278,-60.3297,60.03,43,5,5.08,clear sky
623,Aswan,EG,24.0934,32.907,83.5,36,0,6.91,clear sky
624,Antalaha,MG,-14.9003,50.2788,75.25,58,29,10.45,scattered clouds
625,Yaguajay,CU,22.3272,-79.2378,77.4,82,32,7.25,scattered clouds
626,Kati,ML,12.7441,-8.0726,72.81,84,91,2.08,overcast clouds
627,Pag,HR,44.445,15.0575,55.98,71,99,11.77,overcast clouds
628,Yelan,RU,50.949,43.7378,52.61,74,65,8.72,broken clouds
629,Show Low,US,34.2542,-110.0298,49.14,94,0,0.0,clear sky
630,Paciran,ID,-6.8767,112.3761,87.64,62,98,4.21,overcast clouds
631,Oranjestad,AW,12.524,-70.027,78.91,91,75,19.57,broken clouds
632,The Pas,CA,53.8251,-101.2541,26.62,80,0,5.75,clear sky
633,Diu,IN,20.7141,70.9822,81.36,71,98,5.32,overcast clouds
634,Algiers,DZ,36.7525,3.042,73.22,50,40,2.3,light rain
635,Bosaso,SO,11.2842,49.1816,84.18,74,40,6.91,scattered clouds
636,Balaipungut,ID,1.05,101.2833,80.33,78,100,2.86,overcast clouds
637,Todos Santos,MX,23.45,-110.2167,78.66,78,1,3.36,clear sky
638,Porto Novo,BJ,6.4965,2.6036,78.62,95,100,2.84,moderate rain
639,Ondjiva,AO,-17.0667,15.7333,67.98,22,69,4.72,broken clouds
640,Pangnirtung,CA,66.1451,-65.7125,27.25,86,100,3.0,overcast clouds
641,San Felipe,VE,10.3399,-68.7425,70.07,98,100,4.32,overcast clouds
642,Qui Nhon,VN,13.7667,109.2333,82.71,81,34,11.34,scattered clouds
643,Baoning,CN,25.3378,110.026,66.06,59,100,6.71,overcast clouds
644,Peniche,PT,39.3558,-9.3811,58.1,97,9,7.49,clear sky
645,Novosheshminsk,RU,55.0651,51.2338,44.89,83,54,10.42,broken clouds
646,Ligayan,PH,4.6533,119.4706,83.73,69,79,3.76,broken clouds
647,Healdsburg,US,38.6105,-122.8692,73.9,77,0,4.61,clear sky
648,Basavakalyan,IN,17.8667,76.95,70.9,96,100,10.69,overcast clouds
649,Kultuk,RU,51.7208,103.6956,38.17,67,100,6.51,overcast clouds
650,Dudinka,RU,69.4058,86.1778,29.62,85,100,17.87,overcast clouds
651,Great Yarmouth,GB,52.6083,1.7305,53.85,87,75,18.79,broken clouds
652,Santa Rosa,PH,14.3122,121.1114,93.18,62,99,10.4,overcast clouds
653,Pindi Gheb,PK,33.2402,72.2661,85.23,36,1,6.17,clear sky
654,Kushikino,JP,31.7167,130.2667,69.26,71,100,17.47,overcast clouds
655,Raudeberg,NO,61.9875,5.1352,52.47,1,100,20.62,overcast clouds
656,Khandbari,NP,27.3747,87.2039,78.06,69,30,3.31,scattered clouds
657,Tazovskiy,RU,67.4667,78.7,33.06,98,100,15.88,snow
658,Chadiza,ZM,-14.0678,32.4392,70.48,31,0,2.73,clear sky
659,Worland,US,44.0169,-107.9554,54.68,73,100,9.22,overcast clouds
660,Sisimiut,GL,66.9395,-53.6735,28.89,87,100,4.09,overcast clouds
661,Fairfield,US,41.2668,-73.3162,61.45,81,0,0.0,clear sky
662,Providencia,MX,28.7167,-111.5833,82.83,42,0,9.22,clear sky
663,Vestmannaeyjar,IS,63.4427,-20.2734,40.28,75,93,24.16,overcast clouds
664,Caraz,PE,-9.0486,-77.81,61.93,74,50,3.06,scattered clouds
665,Virginia Beach,US,36.8529,-75.978,63.01,93,0,3.44,clear sky
666,Dourbali,TD,11.8091,15.8632,74.79,83,99,4.97,overcast clouds
667,Aksu,CN,41.1231,80.2644,65.05,24,100,4.34,overcast clouds
668,Fukue,JP,32.6881,128.8419,66.56,68,75,13.8,broken clouds
669,Pontianak,ID,-0.0333,109.3333,82.38,83,40,3.44,scattered clouds
670,Suvorovo,BG,43.3333,27.6,53.35,63,16,5.46,few clouds
671,Kachiry,KZ,53.0675,76.1036,61.3,33,96,9.31,overcast clouds
672,Oranjemund,NA,-28.55,16.4333,55.92,75,2,9.33,clear sky
673,Elko,US,41.0002,-115.5012,59.65,19,1,3.0,clear sky
674,Guerrero Negro,MX,27.9769,-114.0611,69.3,85,8,14.14,clear sky
675,Shaunavon,CA,49.6501,-108.4181,35.38,56,6,8.81,clear sky
676,San Vicente,AR,-26.6167,-54.1333,53.1,99,100,5.1,overcast clouds
677,Bonthe,SL,7.5264,-12.505,76.53,88,98,2.91,light rain
678,Rovinj,HR,45.08,13.64,61.29,68,75,2.75,broken clouds
679,Lima,PE,-12.0432,-77.0282,58.89,85,75,12.66,broken clouds
680,Tucuma,BR,-0.1833,-50.05,78.93,74,64,8.34,broken clouds
681,Tricase,IT,39.9304,18.3553,64.31,86,77,12.73,broken clouds
682,Eirunepe,BR,-6.6603,-69.8736,73.08,97,81,1.57,broken clouds
683,Ilheus,BR,-14.7889,-39.0494,72.32,94,85,4.07,overcast clouds
684,Kamina,CD,-8.7386,24.9906,67.91,74,21,2.64,few clouds
685,Bara,NG,10.3744,10.7288,72.05,89,99,4.99,light rain
686,Anadyr,RU,64.75,177.4833,34.3,55,40,22.37,scattered clouds
687,Sola,VU,-13.8833,167.55,80.44,74,13,8.14,few clouds
688,Dubbo,AU,-32.25,148.6167,60.93,100,100,5.75,light rain
689,Beyla,GN,8.6833,-8.6333,65.44,98,100,0.98,light rain
690,Mandera,KE,3.9366,41.867,78.58,63,78,15.23,light rain
691,Koror,PW,7.3398,134.4733,88.12,66,75,8.05,broken clouds
692,Santa Marta,CO,11.2408,-74.199,78.89,81,75,3.44,broken clouds
693,Milkovo,RU,54.7167,158.6167,43.09,51,53,13.71,broken clouds
694,Serebryansk,KZ,49.6925,83.2892,53.31,40,15,1.68,few clouds
695,Kemi,FI,65.8596,24.8228,46.17,81,0,8.05,clear sky
696,Swan River,CA,52.1058,-101.2676,26.49,80,1,4.61,clear sky
